Trip ID,Duration,Start Date,Start Station,Start Terminal,End Date,End Station,End Terminal,Bike #,Subscription Type,Zip Code 
22775,681,9/16/2013 7:43,Grant Avenue at Columbus Avenue,73,9/16/2013 7:54,Spear at Folsom,49,318,Subscriber,94133
22777,804,9/16/2013 7:45,San Francisco Caltrain (Townsend at 4th),70,9/16/2013 7:58,Market at 4th,76,472,Subscriber,94102
22778,1076,9/16/2013 7:45,San Francisco Caltrain (Townsend at 4th),70,9/16/2013 8:03,Temporary Transbay Terminal (Howard at Beale),55,368,Subscriber,94070
22780,692,9/16/2013 7:45,San Francisco Caltrain (Townsend at 4th),70,9/16/2013 7:57,Market at Sansome,77,432,Subscriber,94010
22782,319,9/16/2013 7:46,Embarcadero at Folsom,51,9/16/2013 7:51,Embarcadero at Vallejo,48,317,Subscriber,94105
22783,398,9/16/2013 7:46,Embarcadero at Bryant,54,9/16/2013 7:52,San Francisco Caltrain (Townsend at 4th),70,546,Subscriber,94105
22785,331,9/16/2013 7:50,Market at Sansome,77,9/16/2013 7:55,2nd at South Park,64,279,Subscriber,94606
22786,227,9/16/2013 7:50,Mountain View Caltrain Station,28,9/16/2013 7:54,Evelyn Park and Ride,30,27,Subscriber,94111
22787,487,9/16/2013 7:50,2nd at Townsend,61,9/16/2013 7:59,Market at Sansome,77,522,Subscriber,94107
22788,236,9/16/2013 7:51,Mountain View Caltrain Station,28,9/16/2013 7:55,Mountain View City Hall,27,129,Subscriber,94040
22789,411,9/16/2013 7:51,San Francisco Caltrain (Townsend at 4th),70,9/16/2013 7:58,Yerba Buena Center of the Arts (3rd @ Howard),68,625,Subscriber,95014
22790,296,9/16/2013 7:52,Grant Avenue at Columbus Avenue,73,9/16/2013 7:57,Mechanics Plaza (Market at Battery),75,518,Subscriber,94133
22791,862,9/16/2013 7:53,San Francisco Caltrain (Townsend at 4th),70,9/16/2013 8:07,Market at 10th,67,578,Subscriber,94303
22793,348,9/16/2013 7:54,Clay at Battery,41,9/16/2013 8:00,Temporary Transbay Terminal (Howard at Beale),55,366,Subscriber,94965
22795,582,9/16/2013 7:55,Embarcadero at Sansome,60,9/16/2013 8:04,Embarcadero at Folsom,51,429,Subscriber,95448
22798,261,9/16/2013 7:56,2nd at Folsom,62,9/16/2013 8:01,Market at Sansome,77,471,Subscriber,94609
22799,821,9/16/2013 7:56,Temporary Transbay Terminal (Howard at Beale),55,9/16/2013 8:10,Townsend at 7th,65,558,Subscriber,94608
22801,540,9/16/2013 7:58,Clay at Battery,41,9/16/2013 8:07,Spear at Folsom,49,499,Customer,
22802,316,9/16/2013 7:58,Golden Gate at Polk,59,9/16/2013 8:03,South Van Ness at Market,66,620,Subscriber,94945
22804,637,9/16/2013 8:00,Market at Sansome,77,9/16/2013 8:11,Embarcadero at Sansome,60,432,Subscriber,94110
22805,464,9/16/2013 8:01,Civic Center BART (7th at Market),72,9/16/2013 8:09,Mechanics Plaza (Market at Battery),75,289,Subscriber,94102
22806,574,9/16/2013 8:01,Steuart at Market,74,9/16/2013 8:11,Embarcadero at Sansome,60,341,Subscriber,94530
22809,425,9/16/2013 8:03,Temporary Transbay Terminal (Howard at Beale),55,9/16/2013 8:10,5th at Howard,57,385,Subscriber,94710
22810,356,9/16/2013 8:03,Powell at Post (Union Square),71,9/16/2013 8:09,Market at Sansome,77,426,Subscriber,94109
22811,848,9/16/2013 8:04,Temporary Transbay Terminal (Howard at Beale),55,9/16/2013 8:18,Townsend at 7th,65,447,Subscriber,94611
22812,446,9/16/2013 8:04,Beale at Market,56,9/16/2013 8:11,Embarcadero at Vallejo,48,408,Subscriber,94550
22813,238,9/16/2013 8:06,Townsend at 7th,65,9/16/2013 8:10,San Francisco Caltrain (Townsend at 4th),70,480,Subscriber,94103
22814,676,9/16/2013 8:06,San Francisco Caltrain (Townsend at 4th),70,9/16/2013 8:18,Harry Bridges Plaza (Ferry Building),50,414,Subscriber,94002
22815,755,9/16/2013 8:06,San Francisco Caltrain (Townsend at 4th),70,9/16/2013 8:19,Davis at Jackson,42,546,Subscriber,94070
22816,1337,9/16/2013 8:07,San Francisco Caltrain (Townsend at 4th),70,9/16/2013 8:29,Embarcadero at Folsom,51,462,Subscriber,94062
22817,690,9/16/2013 8:07,San Francisco Caltrain (Townsend at 4th),70,9/16/2013 8:18,Golden Gate at Polk,59,474,Subscriber,94010
22818,244,9/16/2013 8:07,Market at Sansome,77,9/16/2013 8:11,Yerba Buena Center of the Arts (3rd @ Howard),68,365,Subscriber,94107
22819,544,9/16/2013 8:09,Grant Avenue at Columbus Avenue,73,9/16/2013 8:18,Mechanics Plaza (Market at Battery),75,486,Subscriber,94133
22821,268,9/16/2013 8:05,San Salvador at 1st,8,9/16/2013 8:09,MLK Library,11,188,Subscriber,95113
22822,732,9/16/2013 8:10,Harry Bridges Plaza (Ferry Building),50,9/16/2013 8:22,Townsend at 7th,65,454,Subscriber,94925
22824,819,9/16/2013 8:10,Temporary Transbay Terminal (Howard at Beale),55,9/16/2013 8:24,Civic Center BART (7th at Market),72,368,Subscriber,94707
22825,811,9/16/2013 8:11,Davis at Jackson,42,9/16/2013 8:24,San Francisco Caltrain 2 (330 Townsend),69,417,Subscriber,94538
22826,1058,9/16/2013 8:11,Steuart at Market,74,9/16/2013 8:29,Townsend at 7th,65,358,Subscriber,94590
22827,695,9/16/2013 8:12,South Van Ness at Market,66,9/16/2013 8:23,Howard at 2nd,63,551,Subscriber,94107
22828,827,9/16/2013 8:13,San Francisco Caltrain (Townsend at 4th),70,9/16/2013 8:27,Beale at Market,56,554,Subscriber,95129
22829,849,9/16/2013 8:13,San Francisco Caltrain 2 (330 Townsend),69,9/16/2013 8:28,Market at 10th,67,391,Subscriber,95054
22830,259,9/16/2013 8:15,2nd at Townsend,61,9/16/2013 8:20,San Francisco Caltrain (Townsend at 4th),70,277,Subscriber,94107
22831,363,9/16/2013 8:17,Davis at Jackson,42,9/16/2013 8:23,Embarcadero at Sansome,60,398,Subscriber,94111
22832,330,9/16/2013 8:17,San Jose Diridon Caltrain Station,2,9/16/2013 8:23,Santa Clara at Almaden,4,657,Subscriber,94403
22833,683,9/16/2013 8:16,2nd at Townsend,61,9/16/2013 8:27,Mechanics Plaza (Market at Battery),75,481,Subscriber,94107
22834,557,9/16/2013 8:18,San Jose Diridon Caltrain Station,2,9/16/2013 8:27,St James Park,13,235,Subscriber,94114
22836,408,9/16/2013 8:21,San Jose Diridon Caltrain Station,2,9/16/2013 8:27,San Pedro Square,6,31,Customer,
22837,577,9/16/2013 8:21,Market at Sansome,77,9/16/2013 8:31,Embarcadero at Sansome,60,434,Subscriber,94114
22838,366,9/16/2013 8:22,Spear at Folsom,49,9/16/2013 8:29,2nd at Folsom,62,617,Subscriber,94105
22839,1461,9/16/2013 8:26,South Van Ness at Market,66,9/16/2013 8:50,2nd at Townsend,61,612,Customer,94110
22840,1046,9/16/2013 8:27,Grant Avenue at Columbus Avenue,73,9/16/2013 8:44,2nd at South Park,64,569,Subscriber,94133
22841,409,9/16/2013 8:29,Powell at Post (Union Square),71,9/16/2013 8:35,Howard at 2nd,63,350,Subscriber,94108
22842,559,9/16/2013 8:30,South Van Ness at Market,66,9/16/2013 8:39,Post at Kearney,47,515,Subscriber,94122
22843,481,9/16/2013 8:30,Steuart at Market,74,9/16/2013 8:38,2nd at Townsend,61,615,Subscriber,94606
22844,755,9/16/2013 8:32,San Francisco Caltrain 2 (330 Townsend),69,9/16/2013 8:44,Market at Sansome,77,378,Subscriber,94158
22845,235,9/16/2013 8:32,Redwood City Caltrain Station,22,9/16/2013 8:36,Redwood City Public Library,24,240,Subscriber,94105
22846,360,9/16/2013 8:35,San Francisco Caltrain (Townsend at 4th),70,9/16/2013 8:41,Yerba Buena Center of the Arts (3rd @ Howard),68,372,Subscriber,94062
22847,535,9/16/2013 8:35,2nd at Townsend,61,9/16/2013 8:44,Steuart at Market,74,401,Subscriber,94010
22849,632,9/16/2013 8:35,South Van Ness at Market,66,9/16/2013 8:46,Howard at 2nd,63,570,Subscriber,94103
22850,687,9/16/2013 8:35,San Francisco Caltrain (Townsend at 4th),70,9/16/2013 8:46,Embarcadero at Folsom,51,277,Subscriber,94303
22852,417,9/16/2013 8:36,Howard at 2nd,63,9/16/2013 8:43,San Francisco Caltrain (Townsend at 4th),70,381,Subscriber,94105
22853,312,9/16/2013 8:36,Temporary Transbay Terminal (Howard at Beale),55,9/16/2013 8:41,Clay at Battery,41,270,Subscriber,94105
22855,483,9/16/2013 8:37,San Francisco Caltrain (Townsend at 4th),70,9/16/2013 8:45,Howard at 2nd,63,393,Subscriber,94025
22856,703,9/16/2013 8:37,San Francisco Caltrain (Townsend at 4th),70,9/16/2013 8:48,Market at 10th,67,591,Customer,
22857,508,9/16/2013 8:37,Powell Street BART,39,9/16/2013 8:45,Market at 10th,67,319,Subscriber,94107
22858,464,9/16/2013 8:37,Grant Avenue at Columbus Avenue,73,9/16/2013 8:45,Embarcadero at Folsom,51,550,Subscriber,94133
22859,357,9/16/2013 8:37,Mountain View Caltrain Station,28,9/16/2013 8:43,Mountain View City Hall,27,125,Customer,94022
22860,711,9/16/2013 8:37,San Francisco Caltrain (Townsend at 4th),70,9/16/2013 8:49,Temporary Transbay Terminal (Howard at Beale),55,491,Subscriber,94403
22861,732,9/16/2013 8:37,San Francisco Caltrain (Townsend at 4th),70,9/16/2013 8:49,Steuart at Market,74,519,Subscriber,95050
22862,506,9/16/2013 8:38,San Francisco Caltrain (Townsend at 4th),70,9/16/2013 8:47,Howard at 2nd,63,283,Subscriber,94040
22863,329,9/16/2013 8:38,San Francisco Caltrain 2 (330 Townsend),69,9/16/2013 8:44,5th at Howard,57,392,Subscriber,94303
22864,409,9/16/2013 8:39,2nd at Folsom,62,9/16/2013 8:46,San Francisco Caltrain 2 (330 Townsend),69,512,Customer,94107
22865,524,9/16/2013 8:39,Civic Center BART (7th at Market),72,9/16/2013 8:48,Market at Sansome,77,455,Customer,11102
22866,394,9/16/2013 8:40,Temporary Transbay Terminal (Howard at Beale),55,9/16/2013 8:46,5th at Howard,57,366,Subscriber,94618
22867,671,9/16/2013 8:40,Grant Avenue at Columbus Avenue,73,9/16/2013 8:51,5th at Howard,57,608,Subscriber,94133
22868,209,9/16/2013 8:40,Mechanics Plaza (Market at Battery),75,9/16/2013 8:44,Steuart at Market,74,347,Subscriber,94117
22870,555,9/16/2013 8:42,Embarcadero at Folsom,51,9/16/2013 8:51,San Francisco Caltrain 2 (330 Townsend),69,462,Subscriber,94105
22871,453,9/16/2013 8:42,2nd at Folsom,62,9/16/2013 8:50,Steuart at Market,74,617,Subscriber,94158
22872,554,9/16/2013 8:42,Embarcadero at Bryant,54,9/16/2013 8:51,Clay at Battery,41,402,Subscriber,94107
22874,965,9/16/2013 8:44,South Van Ness at Market,66,9/16/2013 9:00,2nd at South Park,64,443,Subscriber,94117
22875,390,9/16/2013 8:45,Powell Street BART,39,9/16/2013 8:51,Market at 10th,67,520,Subscriber,94133
22876,636,9/16/2013 8:45,San Francisco Caltrain 2 (330 Townsend),69,9/16/2013 8:55,Steuart at Market,74,433,Subscriber,94107
22881,779,9/16/2013 8:47,2nd at Folsom,62,9/16/2013 9:00,Grant Avenue at Columbus Avenue,73,309,Subscriber,94107
22882,258,9/16/2013 8:48,San Francisco Caltrain 2 (330 Townsend),69,9/16/2013 8:52,5th at Howard,57,384,Subscriber,94107
22884,203,9/16/2013 8:48,Mechanics Plaza (Market at Battery),75,9/16/2013 8:52,Steuart at Market,74,492,Subscriber,94117
22886,331,9/16/2013 8:49,Civic Center BART (7th at Market),72,9/16/2013 8:55,South Van Ness at Market,66,368,Subscriber,94597
22888,461,9/16/2013 8:50,Powell Street BART,39,9/16/2013 8:58,San Francisco Caltrain 2 (330 Townsend),69,409,Subscriber,94107
22889,575,9/16/2013 8:50,Embarcadero at Bryant,54,9/16/2013 9:00,Mechanics Plaza (Market at Battery),75,494,Subscriber,94105
22890,293,9/16/2013 8:51,Embarcadero at Folsom,51,9/16/2013 8:56,Embarcadero at Vallejo,48,564,Subscriber,94102
22891,465,9/16/2013 8:51,San Francisco Caltrain (Townsend at 4th),70,9/16/2013 8:59,Embarcadero at Folsom,51,381,Subscriber,94043
22892,145,9/16/2013 8:52,San Salvador at 1st,8,9/16/2013 8:54,SJSU 4th at San Carlos,12,679,Subscriber,95112
22893,437,9/16/2013 8:53,Yerba Buena Center of the Arts (3rd @ Howard),68,9/16/2013 9:00,Embarcadero at Folsom,51,365,Subscriber,94107
22895,847,9/16/2013 8:53,San Francisco Caltrain (Townsend at 4th),70,9/16/2013 9:07,Steuart at Market,74,480,Subscriber,94041
22896,251,9/16/2013 8:54,San Francisco Caltrain (Townsend at 4th),70,9/16/2013 8:58,2nd at South Park,64,624,Subscriber,95126
22898,355,9/16/2013 8:55,San Francisco Caltrain (Townsend at 4th),70,9/16/2013 9:01,5th at Howard,57,428,Subscriber,95032
22900,892,9/16/2013 8:55,Mechanics Plaza (Market at Battery),75,9/16/2013 9:10,South Van Ness at Market,66,606,Subscriber,94618
22901,491,9/16/2013 8:56,Harry Bridges Plaza (Ferry Building),50,9/16/2013 9:04,2nd at Townsend,61,414,Subscriber,94939
22902,775,9/16/2013 8:56,Civic Center BART (7th at Market),72,9/16/2013 9:09,Townsend at 7th,65,313,Subscriber,94804
22903,483,9/16/2013 8:57,Clay at Battery,41,9/16/2013 9:05,Howard at 2nd,63,533,Subscriber,94107
22906,721,9/16/2013 8:58,Grant Avenue at Columbus Avenue,73,9/16/2013 9:10,Embarcadero at Folsom,51,457,Subscriber,94124
22907,312,9/16/2013 8:58,Grant Avenue at Columbus Avenue,73,9/16/2013 9:03,Post at Kearney,47,567,Customer,92115
22908,808,9/16/2013 8:58,South Van Ness at Market,66,9/16/2013 9:12,Commercial at Montgomery,45,368,Subscriber,94102
22909,574,9/16/2013 8:58,Steuart at Market,74,9/16/2013 9:08,2nd at Townsend,61,492,Subscriber,94612
22911,680,9/16/2013 9:00,Mechanics Plaza (Market at Battery),75,9/16/2013 9:11,Golden Gate at Polk,59,539,Subscriber,94608
22915,774,9/16/2013 9:00,Townsend at 7th,65,9/16/2013 9:13,Powell Street BART,39,447,Subscriber,94107
22918,330,9/16/2013 9:01,2nd at Townsend,61,9/16/2013 9:07,Howard at 2nd,63,615,Subscriber,94107
22920,337,9/16/2013 9:03,Yerba Buena Center of the Arts (3rd @ Howard),68,9/16/2013 9:08,Powell Street BART,39,490,Subscriber,94105
22921,617,9/16/2013 9:03,San Francisco Caltrain 2 (330 Townsend),69,9/16/2013 9:13,Temporary Transbay Terminal (Howard at Beale),55,417,Subscriber,94403
22922,631,9/16/2013 9:04,San Francisco Caltrain 2 (330 Townsend),69,9/16/2013 9:14,Spear at Folsom,49,512,Subscriber,94010
22923,372,9/16/2013 9:04,2nd at South Park,64,9/16/2013 9:10,Market at Sansome,77,589,Subscriber,94107
22925,390,9/16/2013 9:04,Temporary Transbay Terminal (Howard at Beale),55,9/16/2013 9:10,5th at Howard,57,491,Subscriber,94618
22927,563,9/16/2013 9:04,Market at 10th,67,9/16/2013 9:13,Yerba Buena Center of the Arts (3rd @ Howard),68,418,Subscriber,94117
22928,365,9/16/2013 9:04,Embarcadero at Folsom,51,9/16/2013 9:10,Embarcadero at Vallejo,48,429,Customer,94107
22929,348,9/16/2013 9:05,Mechanics Plaza (Market at Battery),75,9/16/2013 9:10,Commercial at Montgomery,45,456,Subscriber,94611
22930,298,9/16/2013 9:05,San Francisco Caltrain 2 (330 Townsend),69,9/16/2013 9:10,Townsend at 7th,65,574,Subscriber,95128
22931,381,9/16/2013 9:06,2nd at South Park,64,9/16/2013 9:12,Market at Sansome,77,569,Subscriber,94107
22932,339,9/16/2013 9:06,Powell at Post (Union Square),71,9/16/2013 9:12,Mechanics Plaza (Market at Battery),75,535,Customer,10036
22934,893,9/16/2013 9:07,Mountain View Caltrain Station,28,9/16/2013 9:22,San Antonio Caltrain Station,29,54,Subscriber,94107
22936,550,9/16/2013 9:08,Harry Bridges Plaza (Ferry Building),50,9/16/2013 9:17,Yerba Buena Center of the Arts (3rd @ Howard),68,332,Customer,94107
22937,294,9/16/2013 9:09,SJSU - San Salvador at 9th,16,9/16/2013 9:14,Paseo de San Antonio,7,198,Subscriber,95126
22938,327,9/16/2013 9:09,San Francisco Caltrain 2 (330 Townsend),69,9/16/2013 9:14,5th at Howard,57,409,Subscriber,94301
22939,553,9/16/2013 9:09,San Francisco Caltrain 2 (330 Townsend),69,9/16/2013 9:18,Powell Street BART,39,275,Subscriber,94086
22941,666,9/16/2013 9:09,Mountain View Caltrain Station,28,9/16/2013 9:20,Mountain View City Hall,27,147,Customer,94123
22942,553,9/16/2013 9:10,San Francisco Caltrain 2 (330 Townsend),69,9/16/2013 9:19,Temporary Transbay Terminal (Howard at Beale),55,462,Subscriber,94040
22945,439,9/16/2013 9:10,Post at Kearney,47,9/16/2013 9:17,Commercial at Montgomery,45,442,Subscriber,94108
22947,616,9/16/2013 9:10,Japantown,9,9/16/2013 9:21,MLK Library,11,45,Subscriber,95112
22951,515,9/16/2013 9:11,San Francisco Caltrain 2 (330 Townsend),69,9/16/2013 9:20,Embarcadero at Folsom,51,438,Subscriber,95127
22952,481,9/16/2013 9:11,Mechanics Plaza (Market at Battery),75,9/16/2013 9:19,2nd at South Park,64,266,Customer,94501
22953,1246,9/16/2013 9:12,San Francisco Caltrain 2 (330 Townsend),69,9/16/2013 9:33,Market at Sansome,77,290,Subscriber,94086
22954,739,9/16/2013 9:13,Market at Sansome,77,9/16/2013 9:25,2nd at South Park,64,441,Subscriber,94080
22955,418,9/16/2013 9:14,Market at 4th,76,9/16/2013 9:21,Golden Gate at Polk,59,472,Subscriber,94103
22957,1443,9/16/2013 9:14,Market at 10th,67,9/16/2013 9:38,Davis at Jackson,42,591,Customer,94117
22958,465,9/16/2013 9:15,Powell Street BART,39,9/16/2013 9:23,San Francisco Caltrain (Townsend at 4th),70,490,Subscriber,94109
22959,260,9/16/2013 9:15,Steuart at Market,74,9/16/2013 9:19,Spear at Folsom,49,577,Subscriber,94705
22960,777,9/16/2013 9:17,San Francisco Caltrain 2 (330 Townsend),69,9/16/2013 9:29,Clay at Battery,41,352,Subscriber,94107
22961,593,9/16/2013 9:17,Embarcadero at Sansome,60,9/16/2013 9:27,Spear at Folsom,49,398,Subscriber,94111
22963,556,9/16/2013 9:14,San Jose Diridon Caltrain Station,2,9/16/2013 9:24,San Pedro Square,6,55,Subscriber,95113
22964,226,9/16/2013 9:18,San Francisco Caltrain 2 (330 Townsend),69,9/16/2013 9:22,Townsend at 7th,65,446,Subscriber,94158
22965,131,9/16/2013 9:19,Beale at Market,56,9/16/2013 9:21,Temporary Transbay Terminal (Howard at Beale),55,582,Subscriber,94110
22966,473,9/16/2013 9:21,2nd at South Park,64,9/16/2013 9:28,Market at Sansome,77,363,Subscriber,94107
22967,338,9/16/2013 9:21,Civic Center BART (7th at Market),72,9/16/2013 9:27,South Van Ness at Market,66,635,Subscriber,94618
22969,375,9/16/2013 9:22,MLK Library,11,9/16/2013 9:29,MLK Library,11,45,Subscriber,95112
22970,490,9/16/2013 9:25,Market at Sansome,77,9/16/2013 9:33,Embarcadero at Sansome,60,415,Subscriber,94110
22971,695,9/16/2013 9:25,2nd at Townsend,61,9/16/2013 9:37,Harry Bridges Plaza (Ferry Building),50,387,Customer,
22972,563,9/16/2013 9:25,Temporary Transbay Terminal (Howard at Beale),55,9/16/2013 9:34,Powell Street BART,39,582,Subscriber,94102
22973,1101,9/16/2013 9:26,Davis at Jackson,42,9/16/2013 9:44,Davis at Jackson,42,466,Subscriber,94111
22974,263,9/16/2013 9:28,San Jose Diridon Caltrain Station,2,9/16/2013 9:32,Adobe on Almaden,5,86,Subscriber,94117
22976,644,9/16/2013 9:31,Civic Center BART (7th at Market),72,9/16/2013 9:41,2nd at South Park,64,599,Subscriber,94103
22977,804,9/16/2013 9:31,Beale at Market,56,9/16/2013 9:45,2nd at South Park,64,559,Subscriber,94536
22978,233,9/16/2013 9:31,2nd at Folsom,62,9/16/2013 9:35,2nd at Townsend,61,392,Subscriber,94611
22979,716,9/16/2013 9:32,Embarcadero at Bryant,54,9/16/2013 9:44,Commercial at Montgomery,45,528,Subscriber,94105
22980,1087,9/16/2013 9:32,Market at 10th,67,9/16/2013 9:50,Market at Sansome,77,513,Customer,94102
22981,576,9/16/2013 9:33,Market at Sansome,77,9/16/2013 9:43,Embarcadero at Sansome,60,618,Subscriber,94121
22987,660,9/16/2013 9:36,Civic Center BART (7th at Market),72,9/16/2013 9:47,Harry Bridges Plaza (Ferry Building),50,461,Subscriber,94117
22988,438,9/16/2013 9:37,Market at Sansome,77,9/16/2013 9:44,2nd at South Park,64,260,Subscriber,94709
22989,592,9/16/2013 9:37,Temporary Transbay Terminal (Howard at Beale),55,9/16/2013 9:47,Embarcadero at Sansome,60,462,Subscriber,94608
22990,871,9/16/2013 9:39,South Van Ness at Market,66,9/16/2013 9:54,Steuart at Market,74,606,Subscriber,94117
22991,433,9/16/2013 9:42,Grant Avenue at Columbus Avenue,73,9/16/2013 9:50,Mechanics Plaza (Market at Battery),75,309,Subscriber,94133
22993,236,9/16/2013 9:43,Steuart at Market,74,9/16/2013 9:47,Spear at Folsom,49,484,Subscriber,94112
22994,440,9/16/2013 9:44,Powell Street BART,39,9/16/2013 9:51,San Francisco Caltrain 2 (330 Townsend),69,582,Subscriber,94621
22996,415,9/16/2013 9:44,5th at Howard,57,9/16/2013 9:51,2nd at Folsom,62,384,Subscriber,94118
22997,727,9/16/2013 9:44,South Van Ness at Market,66,9/16/2013 9:56,Howard at 2nd,63,525,Subscriber,94103
22998,175,9/16/2013 9:44,Steuart at Market,74,9/16/2013 9:47,Spear at Folsom,49,347,Subscriber,94110
23000,248,9/16/2013 9:46,San Francisco Caltrain 2 (330 Townsend),69,9/16/2013 9:50,Townsend at 7th,65,596,Subscriber,94403
23001,480,9/16/2013 9:46,Steuart at Market,74,9/16/2013 9:54,2nd at Townsend,61,519,Subscriber,94116
23004,312,9/16/2013 9:47,Mountain View Caltrain Station,28,9/16/2013 9:52,Mountain View City Hall,27,119,Subscriber,94107
23005,449,9/16/2013 9:48,2nd at Folsom,62,9/16/2013 9:55,Steuart at Market,74,504,Customer,94107
23007,462,9/16/2013 9:49,Grant Avenue at Columbus Avenue,73,9/16/2013 9:57,Steuart at Market,74,632,Subscriber,94133
23012,449,9/16/2013 9:52,Howard at 2nd,63,9/16/2013 9:59,2nd at Folsom,62,393,Subscriber,94705
23015,211,9/16/2013 9:54,Yerba Buena Center of the Arts (3rd @ Howard),68,9/16/2013 9:57,Post at Kearney,47,372,Subscriber,94610
23020,237,9/16/2013 9:58,Powell at Post (Union Square),71,9/16/2013 10:02,Howard at 2nd,63,616,Subscriber,94109
23021,409,9/16/2013 9:59,Clay at Battery,41,9/16/2013 10:06,Harry Bridges Plaza (Ferry Building),50,402,Customer,
23022,658,9/16/2013 9:59,Steuart at Market,74,9/16/2013 10:10,2nd at Townsend,61,433,Subscriber,94960
23023,423,9/16/2013 9:59,Clay at Battery,41,9/16/2013 10:06,Harry Bridges Plaza (Ferry Building),50,334,Customer,
23024,610,9/16/2013 10:02,Spear at Folsom,49,9/16/2013 10:12,2nd at Townsend,61,512,Subscriber,94608
23025,275,9/16/2013 10:04,San Francisco Caltrain 2 (330 Townsend),69,9/16/2013 10:09,Townsend at 7th,65,370,Subscriber,94133
23026,185,9/16/2013 10:04,San Francisco City Hall,58,9/16/2013 10:07,Golden Gate at Polk,59,413,Subscriber,94112
23028,498,9/16/2013 10:05,Beale at Market,56,9/16/2013 10:13,Commercial at Montgomery,45,281,Subscriber,94704
23030,302,9/16/2013 10:06,Redwood City Caltrain Station,22,9/16/2013 10:11,San Mateo County Center,23,699,Subscriber,94063
23031,721,9/16/2013 10:07,Beale at Market,56,9/16/2013 10:19,San Francisco Caltrain (Townsend at 4th),70,554,Subscriber,94530
23032,253,9/16/2013 10:07,Harry Bridges Plaza (Ferry Building),50,9/16/2013 10:12,Spear at Folsom,49,461,Subscriber,94105
23033,257,9/16/2013 10:10,Market at Sansome,77,9/16/2013 10:14,2nd at Folsom,62,378,Subscriber,94607
23036,599,9/16/2013 10:13,Embarcadero at Sansome,60,9/16/2013 10:23,Temporary Transbay Terminal (Howard at Beale),55,202,Subscriber,94105
23039,1018,9/16/2013 10:14,2nd at South Park,64,9/16/2013 10:31,Market at 10th,67,526,Customer,94107
23042,759,9/16/2013 10:21,2nd at South Park,64,9/16/2013 10:34,Embarcadero at Vallejo,48,260,Subscriber,94602
23043,454,9/16/2013 10:23,Steuart at Market,74,9/16/2013 10:30,2nd at Townsend,61,504,Subscriber,94612
23045,400,9/16/2013 10:29,Steuart at Market,74,9/16/2013 10:36,2nd at Folsom,62,401,Customer,94107
23046,31575,9/16/2013 10:30,5th at Howard,57,9/16/2013 19:16,5th at Howard,57,478,Customer,
23048,621,9/16/2013 10:31,Paseo de San Antonio,7,9/16/2013 10:42,Japantown,9,44,Subscriber,95112
23050,535,9/16/2013 10:37,Powell Street BART,39,9/16/2013 10:46,Townsend at 7th,65,573,Subscriber,94108
23051,1070,9/16/2013 10:38,Townsend at 7th,65,9/16/2013 10:56,Embarcadero at Vallejo,48,577,Subscriber,94107
23052,436,9/16/2013 10:41,Powell Street BART,39,9/16/2013 10:48,San Francisco Caltrain (Townsend at 4th),70,447,Subscriber,94105
23053,589,9/16/2013 10:42,Japantown,9,9/16/2013 10:52,Japantown,9,24,Subscriber,95112
23054,614,9/16/2013 10:42,Grant Avenue at Columbus Avenue,73,9/16/2013 10:53,5th at Howard,57,338,Subscriber,94133
23055,561,9/16/2013 10:44,2nd at Townsend,61,9/16/2013 10:53,Harry Bridges Plaza (Ferry Building),50,379,Customer,
23056,231,9/16/2013 10:44,Clay at Battery,41,9/16/2013 10:48,Harry Bridges Plaza (Ferry Building),50,270,Subscriber,94105
23057,242,9/16/2013 10:51,2nd at Townsend,61,9/16/2013 10:55,San Francisco Caltrain 2 (330 Townsend),69,464,Subscriber,94107
23058,701,9/16/2013 10:52,Japantown,9,9/16/2013 11:04,Japantown,9,44,Subscriber,95112
23059,394,9/16/2013 10:53,Post at Kearney,47,9/16/2013 10:59,Harry Bridges Plaza (Ferry Building),50,503,Subscriber,94110
23060,695,9/16/2013 10:53,Civic Center BART (7th at Market),72,9/16/2013 11:05,San Francisco Caltrain 2 (330 Townsend),69,465,Subscriber,94109
23061,266,9/16/2013 10:57,Harry Bridges Plaza (Ferry Building),50,9/16/2013 11:01,Clay at Battery,41,270,Subscriber,94105
23062,529,9/16/2013 10:58,Steuart at Market,74,9/16/2013 11:06,2nd at Townsend,61,632,Subscriber,94708
23063,488,9/16/2013 10:58,Howard at 2nd,63,9/16/2013 11:07,San Francisco Caltrain 2 (330 Townsend),69,525,Subscriber,94107
23066,940,9/16/2013 11:00,San Francisco Caltrain (Townsend at 4th),70,9/16/2013 11:16,Commercial at Montgomery,45,490,Subscriber,94107
23067,1219,9/16/2013 11:01,Golden Gate at Polk,59,9/16/2013 11:21,Beale at Market,56,472,Subscriber,94103
23068,666,9/16/2013 11:01,Civic Center BART (7th at Market),72,9/16/2013 11:12,2nd at Townsend,61,367,Subscriber,94107
23073,539,9/16/2013 11:04,Civic Center BART (7th at Market),72,9/16/2013 11:13,San Francisco Caltrain (Townsend at 4th),70,521,Customer,94102
23074,748,9/16/2013 11:05,Washington at Kearney,46,9/16/2013 11:17,Embarcadero at Bryant,54,458,Subscriber,94105
23075,505,9/16/2013 11:05,Civic Center BART (7th at Market),72,9/16/2013 11:13,Market at Sansome,77,284,Customer,94102
